date_qtr,asced3_code,lfs_status,sex,weight_sum,n
01/05/2007,510,3,2,5966.977546,22
01/05/2007,511,1,1,119729.1062,458
01/05/2007,511,1,2,149077.0925,605
01/05/2007,511,2,1,4296.71844,15
01/05/2007,511,2,2,NA,NA
01/05/2007,511,3,1,13277.55191,53
01/05/2007,511,3,2,32570.45404,132
01/05/2007,514,1,1,1000021.441,3791
01/05/2007,514,1,2,292738.8285,1172
01/05/2007,514,2,1,18089.06136,74
01/05/2007,514,2,2,13501.31709,50
01/05/2007,514,3,1,98808.71777,383
01/05/2007,514,3,2,81612.0983,320
01/05/2007,520,1,1,11101.6623,43
01/05/2007,520,1,2,10272.43515,34
01/05/2007,520,2,1,NA,NA
01/05/2007,520,2,2,NA,NA
01/05/2007,520,3,1,6111.474349,25
01/05/2007,520,3,2,7581.973485,26
01/05/2007,521,1,1,4659.872154,17
01/05/2007,521,1,2,4729.500509,19
01/05/2007,521,2,1,NA,NA
01/05/2007,521,2,2,NA,NA
01/05/2007,521,3,1,NA,NA
01/05/2007,521,3,2,2995.676307,11
01/05/2007,524,1,1,NA,NA
01/05/2007,524,1,2,NA,NA
01/05/2007,524,3,1,NA,NA
01/05/2007,524,3,2,NA,NA
01/05/2007,611,1,1,910904.3142,3436
01/05/2007,611,1,2,831059.9196,3247
01/05/2007,611,2,1,47400.99913,180
01/05/2007,611,2,2,44016.17535,162
01/05/2007,611,3,1,170554.8904,641
01/05/2007,611,3,2,337135.6728,1315
01/05/2007,613,1,1,280894.6608,1143
01/05/2007,613,1,2,266060.757,1120
01/05/2007,613,2,1,22492.16373,92
01/05/2007,613,2,2,16389.66962,65
01/05/2007,613,3,1,78924.3692,307
01/05/2007,613,3,2,165046.8668,665
01/05/2007,621,1,1,624404.202,2411
01/05/2007,621,1,2,622830.153,2521
01/05/2007,621,2,1,40511.25365,161
01/05/2007,621,2,2,45023.18766,181
01/05/2007,621,3,1,178542.6066,691
01/05/2007,621,3,2,420562.5036,1681
01/05/2007,622,1,1,175025.8565,681
01/05/2007,622,1,2,121934.0281,476
01/05/2007,622,2,1,21105.3068,75
01/05/2007,622,2,2,17746.17482,73
01/05/2007,622,3,1,112866.7623,423
01/05/2007,622,3,2,167884.6136,654
01/05/2007,623,1,1,102370.6036,376
01/05/2007,623,1,2,59776.14162,227
01/05/2007,623,2,1,9327.91742,33
01/05/2007,623,2,2,8977.581397,31
01/05/2007,623,3,1,84269.81244,317
01/05/2007,623,3,2,130811.7315,495
01/05/2008,100,1,1,11343.67797,37
01/05/2008,100,1,2,16352.84628,51
01/05/2008,100,2,1,NA,NA
01/05/2008,100,3,1,NA,NA
01/05/2008,100,3,2,NA,NA
01/05/2008,110,1,1,48190.26802,171
01/05/2008,110,1,2,30656.37414,101
01/05/2008,110,2,1,NA,NA
01/05/2008,110,3,1,3074.45774,12
01/05/2008,110,3,2,4608.473838,14
01/05/2008,111,1,1,NA,NA
01/05/2008,111,1,2,NA,NA
01/05/2008,111,3,1,NA,NA
01/05/2008,111,3,2,NA,NA
01/05/2008,114,1,1,7938.439732,23
01/05/2008,114,1,2,NA,NA
01/05/2008,114,2,1,NA,NA
01/05/2008,114,3,2,NA,NA
01/05/2008,120,1,1,167171.2881,493
01/05/2008,120,1,2,124906.8925,397
01/05/2008,120,2,1,4994.849828,13
01/05/2008,120,2,2,4577.126961,14
01/05/2008,120,3,1,9615.028617,30
01/05/2008,120,3,2,27295.50157,86
01/05/2008,211,1,1,77976.0506,251
01/05/2008,211,1,2,132794.1795,427
01/05/2008,211,2,1,NA,NA
01/05/2008,211,2,2,3012.255467,13
01/05/2008,211,3,1,5609.615826,21
01/05/2008,211,3,2,22775.85172,75
01/05/2008,221,1,1,13130.01929,43
01/05/2008,221,1,2,16402.74095,57
01/05/2008,221,2,1,NA,NA
01/05/2008,221,3,1,NA,NA
01/05/2008,221,3,2,NA,NA
01/05/2008,310,1,1,790876.7395,2357
01/05/2008,310,1,2,825950.7994,2614
01/05/2008,310,2,1,15710.60229,50
01/05/2008,310,2,2,16747.16539,53
01/05/2008,310,3,1,68050.55902,204
01/05/2008,310,3,2,193648.4714,589
01/05/2008,411,1,1,169563.0378,532
01/05/2008,411,1,2,222956.008,702
01/05/2008,411,2,1,7114.331036,20
01/05/2008,411,2,2,7676.080503,24
01/05/2008,411,3,1,20372.26897,63
01/05/2008,411,3,2,74926.12717,234
01/05/2008,413,1,1,NA,NA
01/05/2008,413,1,2,NA,NA
01/05/2008,421,1,1,217087.4438,672
01/05/2008,421,1,2,252203.6188,777
01/05/2008,421,2,1,5892.715574,19
01/05/2008,421,2,2,9462.874183,26
01/05/2008,421,3,1,19506.49455,56
01/05/2008,421,3,2,65423.78045,196
01/05/2008,500,1,1,6398.755213,19
01/05/2008,500,1,2,6175.56812,17
01/05/2008,500,2,1,NA,NA
01/05/2008,500,2,2,NA,NA
01/05/2008,500,3,1,NA,NA
01/05/2008,500,3,2,4050.773955,11
01/05/2008,510,1,1,15299.61801,45
01/05/2008,510,1,2,9758.409346,32
01/05/2008,510,2,2,NA,NA
01/05/2008,510,3,1,NA,NA
01/05/2008,510,3,2,2574.739277,10
01/05/2008,511,1,1,161221.3443,483
01/05/2008,511,1,2,166279.9965,545
01/05/2008,511,2,1,NA,NA
01/05/2008,511,2,2,4689.542051,14
01/05/2008,511,3,1,9676.639707,31
01/05/2008,511,3,2,39843.07389,116
01/05/2008,514,1,1,983352.1302,3043
01/05/2008,514,1,2,326317.7601,1010
01/05/2008,514,2,1,21637.32165,68
01/05/2008,514,2,2,18186.09876,61
01/05/2008,514,3,1,78165.37408,248
01/05/2008,514,3,2,82581.37012,256
01/05/2008,520,1,1,10917.40259,32
01/05/2008,520,1,2,8909.451943,28
01/05/2008,520,2,1,NA,NA
01/05/2008,520,2,2,NA,NA
01/05/2008,520,3,1,NA,NA
01/05/2008,520,3,2,7243.558147,22
01/05/2008,521,1,1,3595.607085,10
01/05/2008,521,1,2,4482.400235,18
01/05/2008,521,2,1,NA,NA
01/05/2008,521,2,2,NA,NA
01/05/2008,521,3,1,NA,NA
01/05/2008,521,3,2,4082.831757,11
01/05/2008,524,1,1,NA,NA
01/05/2008,524,1,2,NA,NA
01/05/2008,524,3,1,NA,NA
01/05/2008,524,3,2,NA,NA
01/05/2008,611,1,1,908781.8534,2718
01/05/2008,611,1,2,801497.917,2548
01/05/2008,611,2,1,46861.08794,138
01/05/2008,611,2,2,37726.30547,123
01/05/2008,611,3,1,176530.4813,527
01/05/2008,611,3,2,320325.7469,986
01/05/2008,613,1,1,282136.3185,935
01/05/2008,613,1,2,273299.5683,959
01/05/2008,613,2,1,17058.62755,56
01/05/2008,613,2,2,18527.13777,60
01/05/2008,613,3,1,91378.36866,311
01/05/2008,613,3,2,153743.4997,525
01/05/2008,621,1,1,625218.6782,2025
01/05/2008,621,1,2,591020.5198,1977
01/05/2008,621,2,1,48466.05864,144
01/05/2008,621,2,2,42254.5089,141
01/05/2008,621,3,1,167856.8677,540
01/05/2008,621,3,2,359607.0947,1178
01/05/2008,622,1,1,171133.9538,536
01/05/2008,622,1,2,115992.3058,370
01/05/2008,622,2,1,19318.5681,59
01/05/2008,622,2,2,19688.89867,65
01/05/2008,622,3,1,107063.8014,355
01/05/2008,622,3,2,164409.4005,515
01/05/2008,623,1,1,99055.90188,301
01/05/2008,623,1,2,59247.41682,190
01/05/2008,623,2,1,12944.60387,40
01/05/2008,623,2,2,4671.245807,14
01/05/2008,623,3,1,77456.43404,247
01/05/2008,623,3,2,134909.5854,412
01/05/2009,100,1,1,9790.859374,25
01/05/2009,100,1,2,17345.79644,42
01/05/2009,100,2,2,NA,NA
01/05/2009,100,3,1,NA,NA
01/05/2009,100,3,2,5223.028129,14
01/05/2009,110,1,1,42045.35437,114
01/05/2009,110,1,2,23884.94727,63
01/05/2009,110,2,1,NA,NA
01/05/2009,110,2,2,NA,NA
01/05/2009,110,3,1,5029.705034,12
01/05/2009,110,3,2,NA,NA
01/05/2009,111,1,2,NA,NA
01/05/2009,114,1,1,7781.534628,22
01/05/2009,114,1,2,3840.865628,11
01/05/2009,114,2,2,NA,NA
01/05/2009,114,3,2,NA,NA
01/05/2009,120,1,1,200760.9304,468
01/05/2009,120,1,2,136152.7135,335
01/05/2009,120,2,1,7812.564457,16
01/05/2009,120,2,2,7745.748416,19
01/05/2009,120,3,1,16119.24588,38
01/05/2009,120,3,2,29388.28003,65
01/05/2009,211,1,1,99335.05444,254
01/05/2009,211,1,2,139768.3452,354
01/05/2009,211,2,1,NA,NA
01/05/2009,211,2,2,NA,NA
01/05/2009,211,3,1,7158.487697,15
01/05/2009,211,3,2,27020.19013,63
01/05/2009,221,1,1,12196.41342,31
01/05/2009,221,1,2,20847.74149,52
01/05/2009,221,2,1,NA,NA
01/05/2009,221,3,1,NA,NA
01/05/2009,221,3,2,NA,NA
01/05/2009,310,1,1,808904.4317,1914
01/05/2009,310,1,2,923376.2168,2234
01/05/2009,310,2,1,34371.19625,82
01/05/2009,310,2,2,26970.94566,64
01/05/2009,310,3,1,72929.97252,174
01/05/2009,310,3,2,186932.1832,439
01/05/2009,411,1,1,181483.6635,443
01/05/2009,411,1,2,214433.1858,531
01/05/2009,411,2,1,9611.519185,20
01/05/2009,411,2,2,9029.109714,21
01/05/2009,411,3,1,21421.79858,51
01/05/2009,411,3,2,59986.24238,154
01/05/2009,413,1,1,NA,NA
01/05/2009,413,1,2,NA,NA
01/05/2009,421,1,1,229181.4429,537
01/05/2009,421,1,2,267445.072,641
01/05/2009,421,2,1,9752.811811,23
01/05/2009,421,2,2,11383.68236,28
01/05/2009,421,3,1,21826.92585,47
01/05/2009,421,3,2,58833.97661,140
01/05/2009,500,1,1,8097.228433,17
01/05/2009,500,1,2,4247.373699,10
01/05/2009,500,2,1,NA,NA
01/05/2009,500,3,1,NA,NA
01/05/2009,500,3,2,NA,NA
01/05/2009,510,1,1,15046.02322,37
01/05/2009,510,1,2,10685.06495,27
01/05/2009,510,2,1,NA,NA
01/05/2009,510,3,1,NA,NA
01/05/2009,510,3,2,NA,NA
01/05/2009,511,1,1,170257.1596,421
01/05/2009,511,1,2,181770.5341,470
01/05/2009,511,2,1,9806.596651,21
01/05/2009,511,2,2,8236.283538,21
01/05/2009,511,3,1,17449.8815,42
01/05/2009,511,3,2,32928.89151,87
01/05/2009,514,1,1,1015193,2416
01/05/2009,514,1,2,323097.2496,806
01/05/2009,514,2,1,32358.56933,81
01/05/2009,514,2,2,24129.19708,57
01/05/2009,514,3,1,78748.247,198
01/05/2009,514,3,2,95495.55162,225
01/05/2009,520,1,1,14066.75109,33
01/05/2009,520,1,2,6187.85657,14
01/05/2009,520,2,1,NA,NA
01/05/2009,520,3,1,NA,NA
01/05/2009,520,3,2,8646.478094,20
01/05/2009,521,1,1,NA,NA
01/05/2009,521,1,2,7489.292532,21
01/05/2009,521,2,1,NA,NA
01/05/2009,521,2,2,NA,NA
01/05/2009,521,3,1,NA,NA
01/05/2009,521,3,2,NA,NA
01/05/2009,524,1,1,NA,NA
01/05/2009,524,1,2,NA,NA
01/05/2009,524,2,1,NA,NA
01/05/2009,524,3,1,NA,NA
01/05/2009,524,3,2,NA,NA
01/05/2009,611,1,1,877144.502,2023
01/05/2009,611,1,2,845267.1535,2044
01/05/2009,611,2,1,77095.97378,167
01/05/2009,611,2,2,56795.85169,134
01/05/2009,611,3,1,185569.2546,434
01/05/2009,611,3,2,351765.4526,812
01/05/2009,613,1,1,310144.7965,786
01/05/2009,613,1,2,270406.9842,712
01/05/2009,613,2,1,34079.2881,80
01/05/2009,613,2,2,16302.00596,39
01/05/2009,613,3,1,91975.17669,243
01/05/2009,613,3,2,155856.885,392
01/05/2009,621,1,1,612212.3906,1499
01/05/2009,621,1,2,593831.827,1532
01/05/2009,621,2,1,61345.68598,150
01/05/2009,621,2,2,48590.51216,122
01/05/2009,621,3,1,176745.2966,449
01/05/2009,621,3,2,368424.2711,916
01/05/2009,622,1,1,171445.0998,422
01/05/2009,622,1,2,119975.5282,312
01/05/2009,622,2,1,29068.17784,68
01/05/2009,622,2,2,15130.70114,44
01/05/2009,622,3,1,105750.7984,271
01/05/2009,622,3,2,152092.2836,393
01/05/2009,623,1,1,106299.3399,253
01/05/2009,623,1,2,60711.59378,146
01/05/2009,623,2,1,17683.95905,41
01/05/2009,623,2,2,7618.311221,16
01/05/2009,623,3,1,60922.33674,152
01/05/2009,623,3,2,113104.8305,280
01/05/2010,100,1,1,8763.657843,29
01/05/2010,100,1,2,13409.45962,41
01/05/2010,100,2,1,NA,NA
01/05/2010,100,3,1,NA,NA
01/05/2010,100,3,2,NA,NA
01/05/2010,110,1,1,41864.47285,143
01/05/2010,110,1,2,31432.9359,107
01/05/2010,110,2,1,NA,NA
01/05/2010,110,2,2,NA,NA
01/05/2010,110,3,1,4196.031873,14
01/05/2010,110,3,2,3194.348475,11
01/05/2010,111,1,1,NA,NA
01/05/2010,111,1,2,NA,NA
01/05/2010,114,1,1,10630.12167,36
01/05/2010,114,1,2,5087.619747,17
01/05/2010,120,1,1,212386.5407,629
01/05/2010,120,1,2,167929.5309,513
01/05/2010,120,2,1,8535.295776,26
01/05/2010,120,2,2,6221.209139,19
01/05/2010,120,3,1,15344.25406,45
01/05/2010,120,3,2,33773.88398,100
01/05/2010,211,1,1,79557.15821,264
01/05/2010,211,1,2,131183.0919,442
01/05/2010,211,2,1,NA,NA
01/05/2010,211,2,2,3173.964722,12
01/05/2010,211,3,1,5520.243479,20
01/05/2010,211,3,2,20931.31861,63
01/05/2010,221,1,1,6930.690967,26
01/05/2010,221,1,2,20237.44652,70
01/05/2010,221,2,1,NA,NA
01/05/2010,221,3,1,NA,NA
01/05/2010,221,3,2,3290.902578,12
01/05/2010,310,1,1,843535.593,2550
01/05/2010,310,1,2,919271.3991,2865
01/05/2010,310,2,1,21096.69554,62
01/05/2010,310,2,2,27396.76632,79
01/05/2010,310,3,1,75392.49269,228
01/05/2010,310,3,2,191755.003,595
01/05/2010,411,1,1,207643.3362,647
01/05/2010,411,1,2,234170.9912,751
01/05/2010,411,2,1,7454.71888,22
01/05/2010,411,2,2,4754.888441,16
01/05/2010,411,3,1,27017.10066,83
01/05/2010,411,3,2,69407.43062,219
01/05/2010,413,1,1,2636.349928,10
01/05/2010,413,1,2,3232.380701,10
01/05/2010,413,3,1,NA,NA
01/05/2010,421,1,1,235815.196,723
01/05/2010,421,1,2,274753.9372,844
01/05/2010,421,2,1,8727.084142,24
01/05/2010,421,2,2,12846.56823,39
01/05/2010,421,3,1,19671.15866,57
01/05/2010,421,3,2,75232.82907,230
01/05/2010,500,1,1,2638.004058,10
01/05/2010,500,1,2,NA,NA
01/05/2010,500,2,2,NA,NA
01/05/2010,500,3,1,NA,NA
01/05/2010,500,3,2,NA,NA
01/05/2010,510,1,1,8817.319169,26
01/05/2010,510,1,2,5235.792,20
01/05/2010,510,3,1,NA,NA
01/05/2010,510,3,2,NA,NA
01/05/2010,511,1,1,216980.1371,677
01/05/2010,511,1,2,194439.8676,631
01/05/2010,511,2,1,8401.423061,25
01/05/2010,511,2,2,9780.100321,29
01/05/2010,511,3,1,18395.95145,57
01/05/2010,511,3,2,38703.15198,120
01/05/2010,514,1,1,1032014.191,3226
01/05/2010,514,1,2,381718.1117,1213
01/05/2010,514,2,1,34374.98264,112
01/05/2010,514,2,2,20069.37146,58
01/05/2010,514,3,1,95271.61092,288
01/05/2010,514,3,2,106986.2575,329
01/05/2010,520,1,1,9679.395283,31
01/05/2010,520,1,2,5340.653153,17
01/05/2010,520,2,1,NA,NA
01/05/2010,520,3,1,NA,NA
01/05/2010,520,3,2,5395.060909,16
01/05/2010,521,1,1,4133.757321,15
01/05/2010,521,1,2,4725.866497,15
01/05/2010,521,2,1,NA,NA
01/05/2010,521,2,2,NA,NA
01/05/2010,521,3,1,NA,NA
01/05/2010,521,3,2,3856.158792,12
01/05/2010,524,1,1,NA,NA
01/05/2010,524,1,2,NA,NA
01/05/2010,524,2,1,NA,NA
01/05/2010,524,2,2,NA,NA
01/05/2010,524,3,1,NA,NA
01/05/2010,524,3,2,NA,NA
01/05/2010,611,1,1,914892.7516,2775
01/05/2010,611,1,2,847117.0423,2680
01/05/2010,611,2,1,65970.07064,198
01/05/2010,611,2,2,57436.9869,169
01/05/2010,611,3,1,200518.9966,605
01/05/2010,611,3,2,375814.2558,1110
01/05/2010,613,1,1,282730.5521,932
01/05/2010,613,1,2,261780.8086,912
01/05/2010,613,2,1,24084.88926,81
01/05/2010,613,2,2,19788.22673,67
01/05/2010,613,3,1,93471.1276,297
01/05/2010,613,3,2,156204.441,508
01/05/2010,621,1,1,607098.732,1953
01/05/2010,621,1,2,541970.6603,1801
01/05/2010,621,2,1,59467.77351,183
01/05/2010,621,2,2,47854.80704,153
01/05/2010,621,3,1,172121.7419,573
01/05/2010,621,3,2,379290.7272,1213
01/05/2010,622,1,1,167995.9842,535
01/05/2010,622,1,2,108381.0022,342
01/05/2010,622,2,1,22640.91154,76
01/05/2010,622,2,2,16236.03669,51
01/05/2010,622,3,1,119012.4569,399
01/05/2010,622,3,2,154553.8402,468
01/05/2010,623,1,1,100938.3666,307
01/05/2010,623,1,2,51753.65469,158
01/05/2010,623,2,1,9950.361309,30
01/05/2010,623,2,2,6784.656005,19
01/05/2010,623,3,1,63429.86877,202
01/05/2010,623,3,2,108290.1095,321
01/05/2011,100,1,1,11585.05803,32
01/05/2011,100,1,2,9675.858743,37
01/05/2011,100,2,1,NA,NA
01/05/2011,100,2,2,NA,NA
01/05/2011,100,3,2,NA,NA
01/05/2011,110,1,1,43684.2959,153
01/05/2011,110,1,2,30375.48238,102
01/05/2011,110,2,1,NA,NA
01/05/2011,110,2,2,NA,NA
01/05/2011,110,3,1,NA,NA
01/05/2011,110,3,2,2870.70913,10
01/05/2011,111,1,2,NA,NA
01/05/2011,114,1,1,11535.7206,32
01/05/2011,114,1,2,4306.830384,13
01/05/2011,114,3,1,NA,NA
01/05/2011,114,3,2,NA,NA
01/05/2011,120,1,1,239824.632,684
01/05/2011,120,1,2,175082.1718,542
01/05/2011,120,2,1,5241.323627,14
01/05/2011,120,2,2,6376.705976,17
01/05/2011,120,3,1,17674.77774,53
01/05/2011,120,3,2,36386.9264,107
01/05/2011,211,1,1,75779.80177,239
01/05/2011,211,1,2,129894.7881,426
01/05/2011,211,2,1,NA,NA
01/05/2011,211,2,2,5322.605112,17
01/05/2011,211,3,1,7081.115357,24
01/05/2011,211,3,2,20863.39584,74
01/05/2011,221,1,1,10739.66027,37
01/05/2011,221,1,2,17838.97138,64
01/05/2011,221,2,1,NA,NA
01/05/2011,221,3,1,NA,NA
01/05/2011,221,3,2,NA,NA
01/05/2011,310,1,1,881523.0461,2642
01/05/2011,310,1,2,983884.0681,3047
01/05/2011,310,2,1,25604.50108,75
01/05/2011,310,2,2,30182.29251,90
01/05/2011,310,3,1,69500.44988,210
01/05/2011,310,3,2,201284.9303,621
01/05/2011,411,1,1,192008.9952,591
01/05/2011,411,1,2,233507.9137,731
01/05/2011,411,2,1,5168.085998,15
01/05/2011,411,2,2,6808.308371,19
01/05/2011,411,3,1,25019.49227,76
01/05/2011,411,3,2,63675.37481,196
01/05/2011,413,1,1,NA,NA
01/05/2011,413,1,2,NA,NA
01/05/2011,413,3,2,NA,NA
01/05/2011,421,1,1,240988.2204,709
01/05/2011,421,1,2,279995.2841,884
01/05/2011,421,2,1,10568.16089,31
01/05/2011,421,2,2,16035.37422,44
01/05/2011,421,3,1,24637.41469,67
01/05/2011,421,3,2,81122.08951,238
01/05/2011,500,1,1,9023.032157,24
01/05/2011,500,1,2,NA,NA
01/05/2011,500,2,1,NA,NA
01/05/2011,500,2,2,NA,NA
01/05/2011,500,3,1,NA,NA
01/05/2011,500,3,2,NA,NA
01/05/2011,510,1,1,5758.88812,16
01/05/2011,510,1,2,5295.893579,17
01/05/2011,510,3,1,NA,NA
01/05/2011,510,3,2,NA,NA
01/05/2011,511,1,1,217186.9223,647
01/05/2011,511,1,2,199812.0067,644
01/05/2011,511,2,1,9835.843399,29
01/05/2011,511,2,2,9650.414294,30
01/05/2011,511,3,1,13578.52239,44
01/05/2011,511,3,2,42502.84206,129
01/05/2011,514,1,1,1057630.756,3251
01/05/2011,514,1,2,384304.5645,1195
01/05/2011,514,2,1,32421.19905,103
01/05/2011,514,2,2,25484.72721,82
01/05/2011,514,3,1,91679.41272,275
01/05/2011,514,3,2,125171.7873,395
01/05/2011,520,1,1,7573.211296,23
01/05/2011,520,1,2,5376.812878,16
01/05/2011,520,2,1,NA,NA
01/05/2011,520,2,2,NA,NA
01/05/2011,520,3,1,NA,NA
01/05/2011,520,3,2,4332.340041,15
01/05/2011,521,1,1,6231.30484,18
01/05/2011,521,1,2,4406.152466,14
01/05/2011,521,2,1,NA,NA
01/05/2011,521,2,2,NA,NA
01/05/2011,521,3,1,NA,NA
01/05/2011,521,3,2,4368.296983,15
01/05/2011,524,1,1,NA,NA
01/05/2011,524,1,2,NA,NA
01/05/2011,524,2,1,NA,NA
01/05/2011,524,2,2,NA,NA
01/05/2011,524,3,1,NA,NA
01/05/2011,524,3,2,NA,NA
01/05/2011,611,1,1,934879.0893,2777
01/05/2011,611,1,2,853735.6431,2624
01/05/2011,611,2,1,53400.63826,166
01/05/2011,611,2,2,54423.04508,159
01/05/2011,611,3,1,176566.4708,526
01/05/2011,611,3,2,352271.134,1060
01/05/2011,613,1,1,277011.5397,903
01/05/2011,613,1,2,266648.8998,891
01/05/2011,613,2,1,27274.15534,94
01/05/2011,613,2,2,24349.95127,69
01/05/2011,613,3,1,95528.33366,304
01/05/2011,613,3,2,140315.796,462
01/05/2011,621,1,1,604501.918,1911
01/05/2011,621,1,2,525361.7783,1715
01/05/2011,621,2,1,47055.37569,151
01/05/2011,621,2,2,40843.73088,136
01/05/2011,621,3,1,191759.3253,623
01/05/2011,621,3,2,367415.4305,1189
01/05/2011,622,1,1,166556.6464,511
01/05/2011,622,1,2,102134.1042,346
01/05/2011,622,2,1,25010.16588,74
01/05/2011,622,2,2,11251.29794,41
01/05/2011,622,3,1,119309.7872,378
01/05/2011,622,3,2,154867.6592,493
01/05/2011,623,1,1,112109.1632,331
01/05/2011,623,1,2,52706.05288,168
01/05/2011,623,2,1,6769.879217,24
01/05/2011,623,2,2,6554.063166,18
01/05/2011,623,3,1,69770.90417,219
01/05/2011,623,3,2,116378.4182,363
01/05/2012,100,1,1,12509.67974,39
01/05/2012,100,1,2,13824.43619,42
01/05/2012,100,2,1,NA,NA
01/05/2012,100,2,2,NA,NA
01/05/2012,100,3,1,NA,NA
01/05/2012,100,3,2,NA,NA
01/05/2012,110,1,1,54985.65229,187
01/05/2012,110,1,2,33894.7068,110
01/05/2012,110,2,1,NA,NA
01/05/2012,110,2,2,NA,NA
01/05/2012,110,3,1,3238.286148,10
01/05/2012,110,3,2,3244.96851,10
01/05/2012,111,1,1,NA,NA
01/05/2012,111,1,2,NA,NA
01/05/2012,114,1,1,9613.332364,29
01/05/2012,114,1,2,5147.620042,16
01/05/2012,120,1,1,251452.9647,732
01/05/2012,120,1,2,207893.2274,618
01/05/2012,120,2,1,8782.008201,22
01/05/2012,120,2,2,8557.059501,23
01/05/2012,120,3,1,14817.97434,46
01/05/2012,120,3,2,37557.78355,110
01/05/2012,211,1,1,88194.91965,290
01/05/2012,211,1,2,138841.2512,437
01/05/2012,211,2,1,NA,NA
01/05/2012,211,2,2,5299.771074,13
01/05/2012,211,3,1,6303.269565,21
01/05/2012,211,3,2,20289.13054,70
01/05/2012,221,1,1,14196.54249,49
01/05/2012,221,1,2,20636.13436,74
01/05/2012,221,2,1,NA,NA
01/05/2012,221,2,2,NA,NA
01/05/2012,221,3,1,NA,NA
01/05/2012,221,3,2,NA,NA
01/05/2012,310,1,1,946995.1351,2782
01/05/2012,310,1,2,1019635.12,3144
01/05/2012,310,2,1,21355.59984,60
01/05/2012,310,2,2,31747.2711,94
01/05/2012,310,3,1,89672.56488,269
01/05/2012,310,3,2,215182.6563,650
01/05/2012,411,1,1,205257.1392,641
01/05/2012,411,1,2,240874.1134,750
01/05/2012,411,2,1,3771.55035,13
01/05/2012,411,2,2,7814.010966,21
01/05/2012,411,3,1,21378.37095,67
01/05/2012,411,3,2,69630.95111,205
01/05/2012,413,1,1,4946.955574,11
01/05/2012,413,1,2,NA,NA
01/05/2012,413,3,1,NA,NA
01/05/2012,413,3,2,NA,NA
01/05/2012,421,1,1,275030.6782,838
01/05/2012,421,1,2,335749.9699,996
01/05/2012,421,2,1,14189.06098,36
01/05/2012,421,2,2,14523.65395,42
01/05/2012,421,3,1,23237.03483,66
01/05/2012,421,3,2,83262.45246,236
01/05/2012,500,1,1,NA,NA
01/05/2012,500,1,2,3851.051859,13
01/05/2012,500,2,1,NA,NA
01/05/2012,500,2,2,NA,NA
01/05/2012,500,3,1,NA,NA
01/05/2012,500,3,2,NA,NA
01/05/2012,510,1,1,7166.579397,21
01/05/2012,510,1,2,4936.312183,19
01/05/2012,510,2,1,NA,NA
01/05/2012,510,3,1,NA,NA
01/05/2012,510,3,2,3457.614585,11
01/05/2012,511,1,1,273932.5631,788
01/05/2012,511,1,2,233867.6013,739
01/05/2012,511,2,1,11051.3216,33
01/05/2012,511,2,2,10884.80896,33
01/05/2012,511,3,1,17563.02106,51
01/05/2012,511,3,2,48226.49699,145
01/05/2012,514,1,1,1006513.175,3090
01/05/2012,514,1,2,370205.8843,1136
01/05/2012,514,2,1,37030.63285,106
01/05/2012,514,2,2,23197.73841,65
01/05/2012,514,3,1,93404.10901,296
01/05/2012,514,3,2,116351.5354,363
01/05/2012,520,1,1,7601.419593,22
01/05/2012,520,1,2,5552.763758,16
01/05/2012,520,2,1,NA,NA
01/05/2012,520,3,1,NA,NA
01/05/2012,520,3,2,NA,NA
01/05/2012,521,1,1,NA,NA
01/05/2012,521,1,2,4622.165047,15
01/05/2012,521,2,1,NA,NA
01/05/2012,521,2,2,NA,NA
01/05/2012,521,3,1,NA,NA
01/05/2012,521,3,2,4032.536993,12
01/05/2012,524,1,1,NA,NA
01/05/2012,524,1,2,NA,NA
01/05/2012,524,2,2,NA,NA
01/05/2012,524,3,1,NA,NA
01/05/2012,524,3,2,NA,NA
01/05/2012,611,1,1,919354.7698,2622
01/05/2012,611,1,2,839987.2714,2492
01/05/2012,611,2,1,61844.12702,180
01/05/2012,611,2,2,54810.08059,153
01/05/2012,611,3,1,203256.0049,585
01/05/2012,611,3,2,357486.2728,1049
01/05/2012,613,1,1,276182.0871,903
01/05/2012,613,1,2,251203.215,843
01/05/2012,613,2,1,26342.64707,84
01/05/2012,613,2,2,20592.07505,64
01/05/2012,613,3,1,90877.45987,287
01/05/2012,613,3,2,140087.5056,463
01/05/2012,621,1,1,570711.2348,1744
01/05/2012,621,1,2,479169.9584,1575
01/05/2012,621,2,1,44684.3281,140
01/05/2012,621,2,2,45587.1534,148
01/05/2012,621,3,1,169853.5195,530
01/05/2012,621,3,2,335063.5253,1088
01/05/2012,622,1,1,141496.9635,437
01/05/2012,622,1,2,106180.5263,335
01/05/2012,622,2,1,23878.93755,70
01/05/2012,622,2,2,13811.28286,42
01/05/2012,622,3,1,111726.5226,348
01/05/2012,622,3,2,134883.9715,428
01/05/2012,623,1,1,94378.90067,294
01/05/2012,623,1,2,50637.74229,152
01/05/2012,623,2,1,6856.021694,19
01/05/2012,623,2,2,6503.77791,19
01/05/2012,623,3,1,54733.90074,170
01/05/2012,623,3,2,92187.04931,274
01/05/2013,100,1,1,NA,NA
01/05/2013,100,1,2,NA,NA
01/05/2013,100,3,2,NA,NA
01/05/2013,110,1,1,50408.9448,150
01/05/2013,110,1,2,37779.6769,118
01/05/2013,110,2,1,NA,NA
